ticker,date_t,date_t1,real_negative,real_neutral,real_positive,generated_negative,generated_neutral,generated_positive,real_label,generated_label,sentiment_match,target_sentiment_label,structured_generated_label,structured_sentiment_match,target_direction_label,generated_direction_label,real_net_sentiment,generated_net_sentiment,kl_divergence
AMD,2023-10-02,2023-10-03,0.011744766636739606,0.3218289311409325,0.6664263022223279,0.018008691686894045,0.8809175245207495,0.10107378379235649,positive,neutral,False,positive,neutral,False,down,down,0.6546815355855883,0.08306509210546244,0.9278485724210388
NVDA,2023-10-02,2023-10-03,0.032541704645071355,0.046004606262021,0.9214536890929077,0.179747589517277,0.10241975348084063,0.7178326570018824,positive,positive,True,positive,neutral,False,down,down,0.8889119844478364,0.5380850674846054,0.13766774886767927
AMD,2023-10-03,2023-10-04,0.00959563560623064,0.5426733640372079,0.4477310003565615,0.013135369388394678,0.6924250364487304,0.29443959416287485,neutral,neutral,True,neutral,neutral,True,up,down,0.4381353647503309,0.2813042247744802,0.052394055568609696
NVDA,2023-10-03,2023-10-04,0.026745206611409538,0.644225036940536,0.32902975644805443,0.02251914955732672,0.9309729615143824,0.04650788892829087,neutral,neutral,True,positive,neutral,False,up,down,0.3022845498366449,0.02398873937096415,0.4111630910510482
AMD,2023-10-04,2023-10-05,0.01727886327802076,0.9127352322706509,0.06998590445132837,0.02026623425779069,0.9409954530240036,0.03873831271820575,neutral,neutral,True,neutral,neutral,True,down,down,0.0527070411733076,0.01847207846041506,0.010807149177441903
NVDA,2023-10-04,2023-10-05,0.015449472001932144,0.03179971176087427,0.9527508162371936,0.021058078933723565,0.4004998222012066,0.5784420988650698,positive,positive,True,positive,neutral,False,up,down,0.9373013442352615,0.5573840199313462,0.39009523322165346
AMD,2023-10-05,2023-10-06,0.013724135207654777,0.9385737121170122,0.047702152675333016,0.029210580458472333,0.022775519596830905,0.9480138999446968,neutral,positive,False,neutral,neutral,True,up,down,0.03397801746767824,0.9188033194862244,3.337283395744584
NVDA,2023-10-05,2023-10-06,0.023278673462202505,0.03247909789795939,0.9442422286398381,0.020751701320027353,0.29478391510796687,0.6844643835720058,positive,positive,True,positive,neutral,False,up,down,0.9209635551776356,0.6637126822519784,0.23484382494624503
NVDA,2023-10-06,2023-10-07,0.025671845062898054,0.937805226651903,0.03652292828519895,0.752759879475533,0.03795959828763901,0.20928052223682791,neutral,negative,False,neutral,neutral,True,down,down,0.010851083222300897,-0.5434793572387051,2.8570721331571436
AMD,2023-10-09,2023-10-10,0.03367951487243537,0.8827783995659768,0.08354208556158776,0.009985179928634853,0.37508703361050977,0.6149277864608554,neutral,positive,False,positive,neutral,False,up,down,0.0498625706891524,0.6049426065322205,0.6297685087128032
NVDA,2023-10-09,2023-10-10,0.00861840463102411,0.12781783150625606,0.8635637638627198,0.9736517688336971,0.019191610910957252,0.007156620255345644,positive,negative,False,positive,neutral,False,up,down,0.8549453592316957,-0.9664951485783514,4.340706000910408
AMD,2023-10-10,2023-10-11,0.021686309585018482,0.9414813956742499,0.03683229474073154,0.020272049599765623,0.946321227856251,0.0334067225439834,neutral,neutral,True,positive,neutral,False,down,down,0.015145985155713058,0.013134672944217777,0.00023053931907623297
NVDA,2023-10-10,2023-10-11,0.012129084935110501,0.13588666688095777,0.8519842481839317,0.8578832745552063,0.09153267741203308,0.05058404803276062,positive,negative,False,positive,neutral,False,up,down,0.8398551632488211,-0.8072992265224457,2.407981530505014
AMD,2023-10-11,2023-10-12,0.02310054584499957,0.11893206945557212,0.8579673846994283,0.014350112216025186,0.8498424151583159,0.1358074726256589,positive,neutral,False,positive,neutral,False,up,down,0.8348668388544288,0.12145736040963372,1.3586335748174523
NVDA,2023-10-11,2023-10-12,0.03566964383054127,0.3503882626114964,0.6139420935579624,0.01806091767392575,0.6566162937799647,0.3253227885461095,positive,neutral,False,positive,neutral,False,up,down,0.5782724497274211,0.30726187087218376,0.19411484677439025
AMD,2023-10-12,2023-10-13,0.008370433895055047,0.3189817950176923,0.6726477710872527,0.02222003026124321,0.9316395636596198,0.046140406079137046,positive,neutral,False,neutral,neutral,True,down,down,0.6642773371921976,0.023920375817893837,1.4523212787490225
NVDA,2023-10-12,2023-10-13,0.8576717205937159,0.08478283124123533,0.05754544816504882,0.9125637216596253,0.01352797326525358,0.0739083050751211,negative,negative,True,neutral,neutral,True,down,down,-0.8001262724286671,-0.8386554165845042,0.08799705550401857
AMD,2023-10-13,2023-10-14,0.011200003743171831,0.2866350817171887,0.7021649145396395,0.023883442219381254,0.9420234263211457,0.03409313145947314,positive,neutral,False,neutral,neutral,True,up,down,0.6909649107964676,0.010209689240091885,1.7745740129843852
NVDA,2023-10-13,2023-10-14,0.016015711634824407,0.7702977399055673,0.21368654845960836,0.971277275835092,0.009732011164050995,0.018990713000856953,neutral,negative,False,neutral,neutral,True,up,down,0.19767083682478395,-0.9522865628342351,3.818742042856459
AMD,2023-10-16,2023-10-17,0.03692519913492057,0.10959443082530097,0.8534803700397785,0.010244476427654687,0.19672575244885934,0.7930297711234859,positive,positive,True,positive,neutral,False,down,down,0.816555170904858,0.7827852946958312,0.045926654383039715
NVDA,2023-10-16,2023-10-17,0.9711479021841146,0.019192650374263643,0.009659447441621786,0.024313069789435454,0.9399376476558385,0.035749282554725995,negative,neutral,False,positive,neutral,False,down,down,-0.9614884547424928,0.01143621276529054,3.49374923940835
AMD,2023-10-17,2023-10-18,0.01367918595864914,0.7903056188876123,0.19601519515373853,0.9716484258287088,0.017964656102283212,0.010386918069008006,neutral,negative,False,positive,neutral,False,down,down,0.18233600919508938,-0.9612615077597008,3.5080341676870637
NVDA,2023-10-17,2023-10-18,0.025215834691892293,0.6541152790453206,0.32066888626278706,0.014883482438005335,0.8202963769357267,0.16482014062626799,neutral,neutral,True,negative,neutral,False,down,down,0.29545305157089474,0.14993665818826266,0.07863684424722084
AMD,2023-10-18,2023-10-19,0.013601456502796535,0.8283917145838718,0.1580068289133316,0.9704072656185788,0.01895731536592013,0.010635419015501048,neutral,negative,False,neutral,neutral,True,up,down,0.14440537241053505,-0.9597718466030778,3.4974094350075733
NVDA,2023-10-18,2023-10-19,0.010622269246436476,0.17804868137918442,0.8113290493743791,0.061167382387452375,0.061218646107822426,0.8776139715047252,positive,positive,True,positive,neutral,False,down,down,0.8007067801279426,0.8164465891172729,0.10777349365315123
AMD,2023-10-19,2023-10-20,0.01188159024362535,0.8335200200533873,0.15459838970298737,0.1071757240513933,0.3945571209499861,0.4982671549986206,neutral,positive,False,neutral,neutral,True,down,down,0.14271679945936203,0.3910914309472273,0.4163237663053731
NVDA,2023-10-19,2023-10-20,0.011189308142542558,0.8931816916150789,0.09562900024237857,0.008106601084771521,0.1380580903844777,0.8538353085307508,neutral,positive,False,negative,neutral,False,down,down,0.08443969209983601,0.8457287074459793,1.4619224981374885
NVDA,2023-10-20,2023-10-21,0.01593377447103625,0.9297350679700638,0.05433115755889996,0.019639132178590965,0.029492219360690203,0.9508686484607188,neutral,positive,False,neutral,neutral,True,up,down,0.03839738308786371,0.9312295162821279,3.0494624870927396
AMD,2023-10-23,2023-10-24,0.013166329541406055,0.70336608572172,0.2834675847368739,0.1593892985150094,0.027327915725225204,0.8132827857597654,neutral,positive,False,positive,neutral,False,up,down,0.2703012551954678,0.653893487244756,1.9529089003380433
NVDA,2023-10-23,2023-10-24,0.02745589131831819,0.08714915310449395,0.8853949555771878,0.9655661704927923,0.025783455867104933,0.008650373640102835,positive,negative,False,positive,neutral,False,up,down,0.8579390642588697,-0.9569157968526895,4.106380992181471
AMD,2023-10-24,2023-10-25,0.061678570272401034,0.8630494621295762,0.07527196759802272,0.03157414111653663,0.9257545436704362,0.04267131521302717,neutral,neutral,True,neutral,neutral,True,down,down,0.01359339732562169,0.011097174096490539,0.023490973852431853
NVDA,2023-10-24,2023-10-25,0.024166411013960942,0.041403159884765374,0.9344304291012737,0.01032738648707015,0.23250129407502285,0.757171319437907,positive,positive,True,positive,neutral,False,down,down,0.9102640180873127,0.746843932950837,0.14565790465198553
AMD,2023-10-25,2023-10-26,0.044211972073612514,0.15006930754105058,0.8057187203853369,0.008286803466868194,0.28791035485801963,0.7038028416751122,positive,positive,True,neutral,neutral,True,down,down,0.7615067483117244,0.695516038208244,0.08521007157036736
NVDA,2023-10-25,2023-10-26,0.1979893059437287,0.7263023528619549,0.0757083411943164,0.008060875085992153,0.24692042857202234,0.7450186963419855,neutral,positive,False,positive,neutral,False,down,down,-0.12228096474941232,0.7369578212559933,1.2443006504904535
AMD,2023-10-26,2023-10-27,0.035959214106050186,0.05830546862745832,0.9057353172664915,0.03133555001782831,0.026033489207563078,0.9426309607746086,positive,positive,True,positive,neutral,False,up,down,0.8697761031604413,0.9112954107567803,0.015797584500376723
NVDA,2023-10-26,2023-10-27,0.8850618867180539,0.030504568274894048,0.08443354500705208,0.9699370495059567,0.02305761868540534,0.007005331808637979,negative,negative,True,positive,neutral,False,up,down,-0.8006283417110018,-0.9629317176973188,0.13766917282276742
NVDA,2023-10-27,2023-10-28,0.03263224399986399,0.9393181048507271,0.028049651149408893,0.021870567917077446,0.02948276699038982,0.9486466650925327,neutral,positive,False,neutral,neutral,True,up,down,-0.004582592850455095,0.9267760971754553,3.1656006741149043
AMD,2023-10-30,2023-10-31,0.022226311597620122,0.047639437729707926,0.930134250672672,0.007578653089139551,0.13184622272139246,0.860575124189468,positive,positive,True,positive,neutral,False,up,down,0.9079079390750519,0.8529964711003285,0.04771592507312748
NVDA,2023-10-30,2023-10-31,0.9710148482488948,0.014550886912728782,0.01443426483837641,0.007111701057178602,0.21489916361581152,0.7779891353270099,negative,positive,False,positive,neutral,False,down,down,-0.9565805834105184,0.7708774342698312,4.677362412326955
AMD,2023-10-31,2023-11-01,0.047281809529832075,0.1482775106382642,0.8044406798319037,0.02929910644888878,0.9311072826385498,0.03959361091256142,positive,neutral,False,positive,neutral,False,up,down,0.7571588703020716,0.010294504463672638,2.1727555510469765
NVDA,2023-10-31,2023-11-01,0.7215041029677406,0.050266683850686014,0.22822921318157335,0.029913204626549166,0.843410515507977,0.1266762798654739,negative,neutral,False,positive,neutral,False,up,down,-0.49327488978616724,0.09676307523892472,2.289179469816498
AMD,2023-11-01,2023-11-02,0.04655932990253221,0.07880444050280586,0.8746362295946619,0.03791583428312406,0.9209484698125694,0.04113569590430659,positive,neutral,False,positive,neutral,False,down,down,0.8280768996921297,0.0032198616211825265,2.4895290919609643
NVDA,2023-11-01,2023-11-02,0.5317913293838501,0.13454458117485046,0.33366408944129944,0.010509246862407338,0.8009086176668423,0.18858213547075042,negative,neutral,False,positive,neutral,False,up,down,-0.19812723994255066,0.17807288860834308,2.037128448204735
AMD,2023-11-02,2023-11-03,0.009610783201335559,0.5580330428700927,0.4323561739285718,0.12448808689960934,0.017375130400528727,0.8581367826998619,neutral,positive,False,positive,neutral,False,up,down,0.4227453907272362,0.7336486958002526,1.6150252703014207
NVDA,2023-11-02,2023-11-03,0.44649067424208866,0.022561736712634083,0.5309475890452773,0.7289275202500641,0.18202716790240883,0.08904531184752702,positive,negative,False,positive,neutral,False,up,down,0.08445691480318862,-0.6398822084025371,0.6820598003440207
AMD,2023-11-03,2023-11-04,0.017459088513686973,0.9044667263365026,0.07807418514981045,0.009110461547169548,0.07228538097761873,0.9186041574752117,neutral,positive,False,neutral,neutral,True,down,down,0.060615096636123474,0.9094936959280422,2.104225311055223
NVDA,2023-11-03,2023-11-04,0.017914655815581926,0.9062862024860523,0.07579914169836581,0.9689165669605879,0.020765159955975224,0.010318273083436823,neutral,negative,False,neutral,neutral,True,up,down,0.05788448588278389,-0.9585982938771511,3.5018748292063386
AMD,2023-11-06,2023-11-07,0.022025034323894254,0.03578542997953512,0.9421895356965706,0.008735529285393654,0.10413693801530445,0.8871275326993019,positive,positive,True,positive,neutral,False,up,up,0.9201645013726764,0.8783920034139082,0.0388800553920268
NVDA,2023-11-06,2023-11-07,0.01906318231719123,0.030304059612036194,0.9506327580707725,0.02620525462886284,0.022421894787110777,0.9513728505840264,positive,positive,True,positive,neutral,False,up,down,0.9315695757535813,0.9251675959551636,0.002323178578842384
AMD,2023-11-07,2023-11-08,0.023471256079515758,0.9259657746684583,0.05056296925202597,0.9108284714091635,0.015593980353718041,0.07357754823711853,neutral,negative,False,neutral,neutral,True,up,down,0.02709171317251021,-0.837250923172045,3.6767614364259296
NVDA,2023-11-07,2023-11-08,0.025479436763241693,0.029478448778896743,0.9450421144578616,0.008304346260007327,0.08761950484343427,0.9040761488965584,positive,positive,True,positive,neutral,False,up,down,0.9195626776946199,0.8957718026365511,0.038333025421432534
AMD,2023-11-08,2023-11-09,0.010785991986075617,0.3711506929052354,0.6180633151086891,0.011170092928520989,0.15385574045086003,0.834974166620619,positive,positive,True,positive,neutral,False,flat,down,0.6072773231226134,0.823804073692098,0.14053563529762433
NVDA,2023-11-08,2023-11-09,0.009329819825873416,0.23547344829672048,0.7551967318774061,0.008558557646533729,0.24655009413407397,0.7448913482193923,positive,positive,True,positive,neutral,False,up,down,0.7458669120515327,0.7363327905728586,0.0003573419068702737
AMD,2023-11-09,2023-11-10,0.018308366911099928,0.5083626244081032,0.4733290086807968,0.015018284790587241,0.7902574892356087,0.19472422597380407,neutral,neutral,True,neutral,neutral,True,up,down,0.45502064176969687,0.1797059411832168,0.1997693599528469
NVDA,2023-11-09,2023-11-10,0.06061734959023185,0.13972811296784793,0.7996545374419202,0.8649550402395946,0.11710737212784943,0.017937587632556012,positive,negative,False,positive,neutral,False,up,down,0.7390371878516884,-0.8470174526070385,2.900063564831728
NVDA,2023-11-10,2023-11-11,0.0154446601889485,0.4360191384374596,0.5485362013735919,0.014456393006352349,0.03417969670135837,0.9513639102922893,positive,positive,True,positive,neutral,False,up,down,0.5330915411846434,0.9369075172859369,0.8091018961954982
AMD,2023-11-13,2023-11-14,0.03865256675168474,0.1950186076749201,0.7663288255733952,0.12459852523245192,0.01731751297168897,0.8580839617958591,positive,positive,True,positive,neutral,False,up,down,0.7276762588217105,0.7334854365634071,0.3403067279202332
NVDA,2023-11-13,2023-11-14,0.02581825203516528,0.1694157782724417,0.804765969692393,0.01502289553674797,0.053568326784913946,0.9314087776783381,positive,positive,True,positive,neutral,False,up,down,0.7789477176572277,0.9163858821415901,0.09143180122549985
AMD,2023-11-14,2023-11-15,0.01609987002499547,0.9407473101383376,0.04315281983666696,0.015790154422160498,0.04428445714132594,0.9399253884365135,neutral,positive,False,neutral,neutral,True,down,down,0.02705294981167149,0.924135234014353,2.7423187909011095
NVDA,2023-11-14,2023-11-15,0.008115231187975901,0.15337209646340985,0.8385126723486143,0.05267050744584559,0.8877017895645993,0.05962770298955508,positive,neutral,False,positive,neutral,False,down,down,0.8303974411606384,0.0069571955437094934,1.9321521640945674
AMD,2023-11-15,2023-11-16,0.01795036622259745,0.8013056323588864,0.1807440014185161,0.018555282271355014,0.4305810766664861,0.5508636410621589,neutral,positive,False,positive,neutral,False,up,down,0.16279363519591866,0.5323083587908038,0.2956792978429253
NVDA,2023-11-15,2023-11-16,0.015759966739119214,0.043739984208122425,0.9405000490527584,0.019371378950349478,0.06828888429378475,0.9123397367558658,positive,positive,True,positive,neutral,False,up,down,0.9247400823136392,0.8929683578055163,0.005853374253297358
AMD,2023-11-16,2023-11-17,0.01074206220255875,0.9198089409708539,0.0694489968265874,0.03495899457637241,0.5126549410576022,0.4523860643660253,neutral,neutral,True,neutral,neutral,True,up,down,0.058706934624028644,0.4174270697896529,0.39486705102484393
NVDA,2023-11-16,2023-11-17,0.008450918886024908,0.08862274942953069,0.9029263316844444,0.00911552578451233,0.06714054390914447,0.9237439303063432,positive,positive,True,positive,neutral,False,down,down,0.8944754127984195,0.9146284045218308,0.0033807092548493005
AMD,2023-11-17,2023-11-18,0.011243787458008865,0.8977598439241965,0.09099636861779467,0.015348937650488509,0.8901220187028024,0.0945290436467091,neutral,neutral,True,neutral,neutral,True,up,down,0.07975258115978581,0.07918010599622059,0.0007052642584039234
NVDA,2023-11-17,2023-11-18,0.014585103628235396,0.8725425435646947,0.11287235280706985,0.024636270065370145,0.02461285847888193,0.9507508714557479,neutral,positive,False,neutral,neutral,True,up,down,0.09828724917883445,0.9261146013903777,2.8651798969483306
AMD,2023-11-20,2023-11-21,0.7793533221368997,0.18457538004402965,0.03607129781907068,0.020978977786494542,0.7946319535674604,0.184389068646045,negative,neutral,False,positive,neutral,False,down,down,-0.743282024317829,0.16341009085955047,2.4890191394729273
NVDA,2023-11-20,2023-11-21,0.037396118844604136,0.2863359525313415,0.6762679286240544,0.9364188412429076,0.055939403186975066,0.0076417555701173215,positive,negative,False,negative,neutral,False,down,down,0.6388718097794502,-0.9287770856727903,3.3788064120651384
AMD,2023-11-21,2023-11-22,0.01833934981093508,0.06871849618472607,0.9129421540043389,0.018118122288839703,0.9207506025456722,0.06113127516548805,positive,neutral,False,positive,neutral,False,up,down,0.8946028041934038,0.04301315287664835,2.2901614025814094
NVDA,2023-11-21,2023-11-22,0.7890830996905833,0.06375385630864333,0.14716304400077332,0.009411313562270894,0.06859555089045731,0.9219931355472718,negative,positive,False,positive,neutral,False,down,down,-0.64192005568981,0.9125818219850009,3.2201064268848003
AMD,2023-11-22,2023-11-23,0.009427310881340297,0.7372641549682912,0.25330853415036847,0.035248753651142765,0.020155148866556116,0.9445960974823011,neutral,positive,False,positive,neutral,False,down,down,0.24388122326902817,0.9093473438311583,2.307947608284088
NVDA,2023-11-22,2023-11-23,0.009549881586999633,0.8330183035606602,0.1574318148523402,0.07163490459606904,0.07392335022181122,0.8544417451821198,neutral,positive,False,positive,neutral,False,down,down,0.14788193326534058,0.7828068405860508,1.7320602178370201
NVDA,2023-11-24,2023-11-25,0.013137672281453378,0.9155353979695037,0.07132692974904299,0.10533544029302509,0.04385012907777414,0.8508144306292008,neutral,positive,False,positive,neutral,False,up,down,0.058189257467589614,0.7454789903361757,2.577904124593385
AMD,2023-11-27,2023-11-28,0.009923627692494798,0.8312070447132648,0.15886932759424044,0.02329501397165514,0.9183929257331038,0.058312060295241,neutral,neutral,True,positive,neutral,False,down,up,0.14894569990174564,0.035017046323585856,0.06785249685334782
NVDA,2023-11-27,2023-11-28,0.008617502918106134,0.8301511081450514,0.16123138893684244,0.014305641581561309,0.4596339668035998,0.5260603916148389,neutral,positive,False,positive,neutral,False,down,down,0.1526138860187363,0.5117547500332775,0.29573034159724204
AMD,2023-11-28,2023-11-29,0.03225362937792143,0.9159818580603721,0.0517645125617064,0.7431916456075078,0.02843071839901212,0.22837763599348002,neutral,negative,False,positive,neutral,False,up,down,0.019510883183784973,-0.5148140096140278,3.002747241365525
NVDA,2023-11-28,2023-11-29,0.02065208250980356,0.029518545663606045,0.9498293718265904,0.04988892525103465,0.8556244032271029,0.09448667152186249,positive,neutral,False,positive,neutral,False,up,down,0.9291772893167869,0.04459774627082784,2.0744404192765904
AMD,2023-11-29,2023-11-30,0.03994188800497436,0.057657982724473006,0.9024001292705526,0.0659363796259193,0.24203837098209835,0.6920252493919823,positive,positive,True,neutral,neutral,True,down,down,0.8624582412655782,0.6260888697660629,0.13679337126427926
NVDA,2023-11-29,2023-11-30,0.3460778737331387,0.23783937523487023,0.41608275103199105,0.01964621187675263,0.03882212817440645,0.9415316599488409,positive,positive,True,positive,neutral,False,down,down,0.07000487729885235,0.9218854480720883,1.0841468273847985
AMD,2023-11-30,2023-12-01,0.019056607783192327,0.025835308325554196,0.9551080838912535,0.4502336332548376,0.5146370472613307,0.03512931948383168,positive,neutral,False,positive,neutral,False,up,down,0.9360514761080612,-0.41510431377100593,3.0169641968073253
NVDA,2023-11-30,2023-12-01,0.020900227285178208,0.8851393527175437,0.093960419997278,0.012356744365656609,0.042829999089744,0.9448132565445994,neutral,positive,False,positive,neutral,False,flat,down,0.07306019271209979,0.9324565121789428,2.47476307890926
AMD,2023-12-01,2023-12-02,0.02272685668006964,0.9417020292960561,0.03557111402387427,0.009925586677550351,0.432961624193718,0.5571127891287316,neutral,positive,False,neutral,neutral,True,down,down,0.012844257343804632,0.5471872024511812,0.6527031571980358
NVDA,2023-12-01,2023-12-02,0.014061555790214083,0.9338456144126361,0.05209282979714981,0.008854428487641203,0.2987593473612383,0.6923862241511205,neutral,positive,False,neutral,neutral,True,down,down,0.03803127400693573,0.6835317956634793,0.9360120098800055
AMD,2023-12-04,2023-12-05,0.009380612766982203,0.8255365110142364,0.16508287621878137,0.050635865217429195,0.017342486800956958,0.9320216479816138,neutral,positive,False,neutral,neutral,True,down,down,0.15570226345179916,0.8813857827641846,2.8873844266737065
NVDA,2023-12-04,2023-12-05,0.020279506648664822,0.6056140828629301,0.3741064104884051,0.020347593541700335,0.9209949459973252,0.05865746046097447,neutral,neutral,True,positive,neutral,False,up,down,0.35382690383974025,0.038309866919274134,0.43920548268126314
AMD,2023-12-05,2023-12-06,0.01269168267494475,0.725528690688667,0.2617796266363883,0.0978778906008444,0.8243267597580459,0.07779534964110962,neutral,neutral,True,neutral,neutral,True,down,down,0.24908794396144357,-0.020082540959734774,0.19909713073655189
NVDA,2023-12-05,2023-12-06,0.9496677624024573,0.03043047558997358,0.019901762007569098,0.008666273045050483,0.07727738325898753,0.914056343695962,negative,positive,False,positive,neutral,False,down,down,-0.9297660003948882,0.9053900706509115,4.3557536886133486
AMD,2023-12-06,2023-12-07,0.0512887236590196,0.027026897145284914,0.9216843791956955,0.025106666321108768,0.025178337175019997,0.9497149965038713,positive,positive,True,positive,neutral,False,up,down,0.8703956555366759,0.9246083301827625,0.010939448554627373
NVDA,2023-12-06,2023-12-07,0.024439318515274425,0.26194638452961566,0.7136142969551099,0.029454840950673914,0.021643963154561064,0.9489011958947651,positive,positive,True,positive,neutral,False,up,down,0.6891749784398354,0.9194463549440911,0.44522562177740777
AMD,2023-12-07,2023-12-08,0.2357075021732227,0.5614367378400298,0.2028557599867475,0.9559039465055433,0.02252712798005943,0.021568925514397288,neutral,negative,False,positive,neutral,False,up,down,-0.032851742186475186,-0.9343350209911461,1.930099120566903
NVDA,2023-12-07,2023-12-08,0.5144066367866587,0.4053318621317107,0.08026150108163062,0.02577321221763934,0.0423531716974334,0.9318736160849272,negative,positive,False,positive,neutral,False,up,down,-0.43414513570502805,0.906100403867288,2.2586823068782196
AMD,2023-12-08,2023-12-09,0.02114011038962114,0.8552837474014682,0.12357614220891072,0.8638325406000883,0.12419760331304598,0.011969856086865724,neutral,negative,False,neutral,neutral,True,up,down,0.10243603181928958,-0.8518626845132226,1.8603709261525445
NVDA,2023-12-08,2023-12-09,0.017423619039227563,0.9135795473868282,0.06899683357394425,0.025124115167443218,0.8101150763188933,0.16476080851366348,neutral,neutral,True,neutral,neutral,True,down,down,0.05157321453471668,0.13963669334622025,0.04337264143444346
AMD,2023-12-11,2023-12-12,0.010657061852487909,0.9177320625197107,0.07161087562780141,0.024428088988598183,0.027775370205549738,0.9477965408058521,neutral,positive,False,neutral,neutral,True,up,down,0.0609538137753135,0.9233684518172539,3.0161992849555754
NVDA,2023-12-11,2023-12-12,0.02228122867090761,0.8232200529063145,0.15449871842277788,0.023417548043058754,0.8973270922102657,0.07925535974667548,neutral,neutral,True,positive,neutral,False,up,down,0.13221748975187025,0.05583781170361673,0.031062245168702676
AMD,2023-12-12,2023-12-13,0.011495300408137617,0.8270040709006535,0.1615006286912088,0.9732339572514529,0.0167489930537798,0.010017049694767263,neutral,negative,False,positive,neutral,False,up,down,0.15000532828307117,-0.9632169075566857,3.622862101064736
NVDA,2023-12-12,2023-12-13,0.027698921400853338,0.21495896858109678,0.7573421100180499,0.030774584842555575,0.020438654881233663,0.9487867602762108,positive,positive,True,positive,neutral,False,up,down,0.7296431886171966,0.9180121754336552,0.3322045757220878
AMD,2023-12-13,2023-12-14,0.019908338146237953,0.9060677846898081,0.07402387716395398,0.9705468741615186,0.018758267793150284,0.0106948580453311,neutral,negative,False,neutral,neutral,True,down,down,0.05411553901771603,-0.9598520161161875,3.579089535116692
NVDA,2023-12-13,2023-12-14,0.07621743217709752,0.043484108603279316,0.8802984592196231,0.044984857310004525,0.9315445180207058,0.023470624669289692,positive,neutral,False,positive,neutral,False,up,down,0.8040810270425256,-0.021514232640714833,3.0975837067932077
AMD,2023-12-14,2023-12-15,0.024492517934861263,0.9417661148156786,0.03374136724946016,0.020582553305961985,0.03165738704290073,0.9477600596511373,neutral,positive,False,neutral,neutral,True,up,down,0.009248849314598899,0.9271775063451753,3.0869300225510625
NVDA,2023-12-14,2023-12-15,0.023489027515380755,0.86468109891769,0.11182987356692929,0.03825847745569983,0.9205062547740996,0.04123526777020056,neutral,neutral,True,positive,neutral,False,up,down,0.08834084605154854,0.002976790314500731,0.046015205930696336
